Beach Name,Wave Height,Wave Period,Battery Life,Measurement ID
63rd Street Beach,0.312,4,11.6,63rdStreetBeach201407151000
Montrose Beach,0.334,4,12.1,MontroseBeach201407151000
Osterman Beach,0.278,4,11.9,OstermanBeach201407151000
Ohio Street Beach,0.22,4,11.6,OhioStreetBeach201407151000
Rainbow Beach,0.315,4,11.5,RainbowBeach201407151000
Calumet Beach,0.136,4,11.8,CalumetBeach201407151100
63rd Street Beach,0.34,5,11.6,63rdStreetBeach201407151100
Montrose Beach,0.338,4,12.1,MontroseBeach201407151100
Osterman Beach,0.281,4,11.9,OstermanBeach201407151100
Ohio Street Beach,0.231,4,11.6,OhioStreetBeach201407151100
Rainbow Beach,0.336,5,11.5,RainbowBeach201407151100
Calumet Beach,0.146,6,11.8,CalumetBeach201407151200
63rd Street Beach,0.356,5,11.5,63rdStreetBeach201407151200
Montrose Beach,0.34,4,12,MontroseBeach201407151200
Osterman Beach,0.292,5,11.9,OstermanBeach201407151200
Ohio Street Beach,0.238,4,11.6,OhioStreetBeach201407151200
Calumet Beach,0.093,4,11.6,CalumetBeach201505211800
Calumet Beach,0.145,5,11.8,CalumetBeach201407151300
63rd Street Beach,0.35,4,11.5,63rdStreetBeach201407151300
Montrose Beach,0.327,4,12,MontroseBeach201407151300
Osterman Beach,0.293,4,11.9,OstermanBeach201407151300
Ohio Street Beach,0.242,3,11.6,OhioStreetBeach201407151300
Rainbow Beach,0.386,5,11.4,RainbowBeach201407151200
Calumet Beach,0.159,5,11.8,CalumetBeach201407151400
63rd Street Beach,0.345,5,11.5,63rdStreetBeach201407151400
Montrose Beach,0.319,5,12,MontroseBeach201407151400
Osterman Beach,0.296,4,11.9,OstermanBeach201407151400
Ohio Street Beach,0.267,4,11.6,OhioStreetBeach201407151400
Rainbow Beach,0.324,5,11.4,RainbowBeach201407151400
Calumet Beach,0.15,5,11.8,CalumetBeach201407151500
63rd Street Beach,0.344,4,11.6,63rdStreetBeach201407151500
Montrose Beach,0.327,5,12,MontroseBeach201407151500
Osterman Beach,0.288,4,11.9,OstermanBeach201407151500
Ohio Street Beach,0.231,4,11.6,OhioStreetBeach201407151500
Rainbow Beach,0.32,5,11.4,RainbowBeach201407151500
Calumet Beach,0.153,5,11.8,CalumetBeach201407151600
63rd Street Beach,0.331,5,11.5,63rdStreetBeach201407151600
Montrose Beach,0.311,5,12,MontroseBeach201407151600
Osterman Beach,0.265,4,11.9,OstermanBeach201407151600
Ohio Street Beach,0.215,4,11.6,OhioStreetBeach201407151600
Calumet Beach,0.144,5,11.8,CalumetBeach201407151700
63rd Street Beach,0.326,5,11.5,63rdStreetBeach201407151700
Calumet Beach,0.162,4,11.8,CalumetBeach201407152200
Montrose Beach,0.316,4,12,MontroseBeach201407151700
Osterman Beach,0.274,4,11.9,OstermanBeach201407151700
Ohio Street Beach,0.228,4,11.6,OhioStreetBeach201407151700
Calumet Beach,0.143,5,11.8,CalumetBeach201407151800
63rd Street Beach,0.314,4,11.5,63rdStreetBeach201407151800
Montrose Beach,0.324,3,12,MontroseBeach201407151800
Osterman Beach,0.292,4,11.9,OstermanBeach201407151800
Ohio Street Beach,0.238,5,11.6,OhioStreetBeach201407151800
Rainbow Beach,0.339,5,11.4,RainbowBeach201407151600
Calumet Beach,0.136,6,11.8,CalumetBeach201407151900
63rd Street Beach,0.298,6,11.6,63rdStreetBeach201407151900
Montrose Beach,0.307,6,12,MontroseBeach201407151900
Osterman Beach,0.26,4,11.9,OstermanBeach201407151900
Ohio Street Beach,0.233,5,11.6,OhioStreetBeach201407151900
Rainbow Beach,0.304,4,11.4,RainbowBeach201407151900
Calumet Beach,0.146,5,11.8,CalumetBeach201407152000
63rd Street Beach,0.333,5,11.5,63rdStreetBeach201407152000
Montrose Beach,0.301,5,12,MontroseBeach201407152000
Osterman Beach,0.243,6,11.8,OstermanBeach201407152000
Ohio Street Beach,0.237,4,11.6,OhioStreetBeach201407152000
Calumet Beach,0.151,4,11.8,CalumetBeach201407152100
Calumet Beach,0.146,5,11.8,CalumetBeach201407162400
63rd Street Beach,0.303,5,11.6,63rdStreetBeach201407152100
Montrose Beach,0.29,5,12,MontroseBeach201407152100
Osterman Beach,0.235,5,11.8,OstermanBeach201407152100
Ohio Street Beach,0.222,5,11.6,OhioStreetBeach201407152100
63rd Street Beach,0.131,2,11.5,63rdStreetBeach201505211800
Montrose Beach,0.122,7,11.6,MontroseBeach201505211800
Rainbow Beach,0.351,4,11.4,RainbowBeach201407152000
Osterman Beach,0.125,7,11.4,OstermanBeach201505211800
63rd Street Beach,0.31,5,11.6,63rdStreetBeach201407152200
Montrose Beach,0.305,5,12,MontroseBeach201407152200
Osterman Beach,0.252,4,11.8,OstermanBeach201407152200
Ohio Street Beach,0.204,5,11.6,OhioStreetBeach201407152200
Calumet Beach,0.126,5,11.7,CalumetBeach201407161000
63rd Street Beach,0.344,5,11.5,63rdStreetBeach201407161000
Montrose Beach,0.313,5,12,MontroseBeach201407161000
Osterman Beach,0.284,5,11.8,OstermanBeach201407161000
Ohio Street Beach,0.207,4,11.5,OhioStreetBeach201407161000
Rainbow Beach,0.329,3,11.4,RainbowBeach201407161000
Calumet Beach,0.078,3,11.6,CalumetBeach201505212100
63rd Street Beach,0.091,3,11.5,63rdStreetBeach201505212100
Montrose Beach,0.084,5,11.6,MontroseBeach201505212100
Osterman Beach,0.087,3,11.4,OstermanBeach201505212100
Calumet Beach,0.079,5,11.6,CalumetBeach201505212200
63rd Street Beach,0.107,4,11.5,63rdStreetBeach201505212200
Montrose Beach,0.113,3,11.6,MontroseBeach201505212200
Osterman Beach,0.111,3,11.4,OstermanBeach201505212200
Calumet Beach,0.079,4,11.6,CalumetBeach201505212300
63rd Street Beach,0.081,4,11.5,63rdStreetBeach201505212300
Montrose Beach,0.093,9,11.6,MontroseBeach201505212300
Osterman Beach,0.088,4,11.4,OstermanBeach201505212300
Calumet Beach,0.068,4,11.6,CalumetBeach201505222400
63rd Street Beach,0.075,4,11.5,63rdStreetBeach201505222400
Montrose Beach,0.085,8,11.6,MontroseBeach201505222400
Osterman Beach,0.084,7,11.4,OstermanBeach201505222400
Calumet Beach,0.068,8,11.6,CalumetBeach201505220100
63rd Street Beach,0.077,7,11.4,63rdStreetBeach201505220100
Montrose Beach,0.095,6,11.6,MontroseBeach201505220100
Calumet Beach,0.148,5,11.8,CalumetBeach201407152300
63rd Street Beach,0.297,5,11.6,63rdStreetBeach201407152300
Montrose Beach,0.314,5,12,MontroseBeach201407152300
Osterman Beach,0.259,4,11.8,OstermanBeach201407152300
Ohio Street Beach,0.208,5,11.6,OhioStreetBeach201407152300
Calumet Beach,0.149,5,11.8,CalumetBeach201407160100
Osterman Beach,0.085,6,11.4,OstermanBeach201505220100
Montrose Beach,0.307,4,12,MontroseBeach201407160100
Ohio Street Beach,0.197,4,11.6,OhioStreetBeach201407160100
Calumet Beach,0.072,6,11.6,CalumetBeach201505220300
63rd Street Beach,0.312,4,11.5,63rdStreetBeach201407160100
63rd Street Beach,0.083,5,11.5,63rdStreetBeach201505220300
Montrose Beach,0.193,2,11.6,MontroseBeach201505220300
Osterman Beach,0.186,2,11.4,OstermanBeach201505220300
63rd Street Beach,0.323,5,11.5,63rdStreetBeach201407162400
Montrose Beach,0.307,4,12,MontroseBeach201407162400
Calumet Beach,0.074,7,11.6,CalumetBeach201505220200
Ohio Street Beach,0.201,5,11.6,OhioStreetBeach201407162400
63rd Street Beach,0.084,6,11.5,63rdStreetBeach201505220200
Osterman Beach,0.267,4,11.8,OstermanBeach201407162400
Montrose Beach,0.109,5,11.6,MontroseBeach201505220200
Calumet Beach,0.148,4,11.8,CalumetBeach201407160200
Montrose Beach,0.305,5,12,MontroseBeach201407160200
Osterman Beach,0.259,4,11.8,OstermanBeach201407160200
Ohio Street Beach,0.208,5,11.6,OhioStreetBeach201407160200
Rainbow Beach,0.319,4,11.4,RainbowBeach201407162400
Osterman Beach,0.111,2,11.4,OstermanBeach201505220200
Ohio Street Beach,0.194,4,11.5,OhioStreetBeach201407160300
Rainbow Beach,0.301,4,11.4,RainbowBeach201407160300
Ohio Street Beach,0.194,4,11.6,OhioStreetBeach201407160400
Osterman Beach,0.241,4,11.8,OstermanBeach201407160300
Calumet Beach,0.146,4,11.8,CalumetBeach201407160300
63rd Street Beach,0.283,4,11.5,63rdStreetBeach201407160400
Osterman Beach,0.23,3,11.8,OstermanBeach201407160500
Ohio Street Beach,0.174,3,11.5,OhioStreetBeach201407160500
Calumet Beach,0.071,6,11.6,CalumetBeach201505220400
Rainbow Beach,0.288,4,11.4,RainbowBeach201407160400
63rd Street Beach,0.101,2,11.4,63rdStreetBeach201505220400
Montrose Beach,0.284,3,12,MontroseBeach201407160300
Calumet Beach,0.11,5,11.7,CalumetBeach201407160900
63rd Street Beach,0.279,5,11.5,63rdStreetBeach201407160900
Montrose Beach,0.323,5,12,MontroseBeach201407160900
Osterman Beach,0.282,3,11.8,OstermanBeach201407160900
Ohio Street Beach,0.203,5,11.5,OhioStreetBeach201407160900
Rainbow Beach,0.276,5,11.4,RainbowBeach201407160900
Montrose Beach,0.233,2,11.6,MontroseBeach201505220400
Osterman Beach,0.205,2,11.4,OstermanBeach201505220400
Calumet Beach,0.073,5,11.6,CalumetBeach201505220500
63rd Street Beach,0.222,3,11.4,63rdStreetBeach201505220500
Montrose Beach,0.228,3,11.6,MontroseBeach201505220500
Rainbow Beach,0.263,4,11.4,RainbowBeach201407160600
Calumet Beach,0.121,4,11.7,CalumetBeach201407160600
Osterman Beach,0.186,2,11.4,OstermanBeach201505220500
Calumet Beach,0.085,3,11.5,CalumetBeach201505220600
63rd Street Beach,0.211,3,11.4,63rdStreetBeach201505220600
Montrose Beach,0.241,3,11.6,MontroseBeach201505220600
Osterman Beach,0.213,3,11.4,OstermanBeach201505220600
Calumet Beach,0.117,3,11.5,CalumetBeach201505220700
63rd Street Beach,0.174,3,11.4,63rdStreetBeach201505220700
Montrose Beach,0.202,3,11.6,MontroseBeach201505220700
Osterman Beach,0.174,3,11.4,OstermanBeach201505220700
Calumet Beach,0.135,3,11.5,CalumetBeach201505220800
63rd Street Beach,0.175,3,11.4,63rdStreetBeach201505220800
Montrose Beach,0.251,2,11.5,MontroseBeach201505220800
Osterman Beach,0.213,3,11.3,OstermanBeach201505220800
Calumet Beach,0.132,3,11.5,CalumetBeach201505220900
63rd Street Beach,0.222,3,11.4,63rdStreetBeach201505220900
Montrose Beach,0.267,3,11.6,MontroseBeach201505220900
Osterman Beach,0.246,2,11.3,OstermanBeach201505220900
Calumet Beach,0.144,3,11.5,CalumetBeach201505221000
63rd Street Beach,0.24,3,11.4,63rdStreetBeach201505221000
Montrose Beach,0.241,3,11.6,MontroseBeach201505221000
Osterman Beach,0.224,3,11.3,OstermanBeach201505221000
Montrose Beach,0.275,3,11.5,MontroseBeach201505221100
Osterman Beach,0.263,3,11.3,OstermanBeach201505221100
Calumet Beach,0.153,3,11.5,CalumetBeach201505221200
63rd Street Beach,0.224,3,11.3,63rdStreetBeach201505221200
Montrose Beach,0.253,3,11.3,MontroseBeach201505221200
Osterman Beach,0.244,3,11.3,OstermanBeach201505221200
Calumet Beach,0.156,3,11.5,CalumetBeach201505221300
63rd Street Beach,0.249,4,11.5,63rdStreetBeach201407160800
Montrose Beach,0.267,5,12,MontroseBeach201407160800
Osterman Beach,0.241,4,11.8,OstermanBeach201407160800
Ohio Street Beach,0.166,4,11.5,OhioStreetBeach201407160800
Rainbow Beach,0.272,4,11.4,RainbowBeach201407160800
Montrose Beach,0.251,3,11.5,MontroseBeach201505221300
Osterman Beach,0.244,3,11.3,OstermanBeach201505221300
63rd Street Beach,0.24,3,11.4,63rdStreetBeach201505221300
Calumet Beach,0.17,4,11.5,CalumetBeach201505221400
Calumet Beach,0.142,5,11.7,CalumetBeach201407161200
63rd Street Beach,0.318,3,11.5,63rdStreetBeach201407161200
Montrose Beach,0.321,6,12,MontroseBeach201407161200
Osterman Beach,0.271,3,11.8,OstermanBeach201407161200
Ohio Street Beach,0.221,4,11.5,OhioStreetBeach201407161200
Rainbow Beach,0.344,3,11.4,RainbowBeach201407161100
Calumet Beach,0.142,3,11.7,CalumetBeach201407161300
63rd Street Beach,0.324,5,11.5,63rdStreetBeach201407161300
Montrose Beach,0.305,4,12,MontroseBeach201407161300
Osterman Beach,0.254,4,11.8,OstermanBeach201407161300
Ohio Street Beach,0.208,5,11.5,OhioStreetBeach201407161300
Rainbow Beach,0.321,5,11.4,RainbowBeach201407161300
Calumet Beach,0.147,6,11.7,CalumetBeach201407161400
63rd Street Beach,0.328,5,11.5,63rdStreetBeach201407161400
Montrose Beach,0.322,6,12,MontroseBeach201407161400
Osterman Beach,0.246,3,11.8,OstermanBeach201407161400
Ohio Street Beach,0.22,5,11.5,OhioStreetBeach201407161400
Montrose Beach,0.265,4,11.5,MontroseBeach201505221400
Calumet Beach,0.157,6,11.7,CalumetBeach201407161500
63rd Street Beach,0.344,4,11.5,63rdStreetBeach201407161500
Montrose Beach,0.293,6,12,MontroseBeach201407161500
Osterman Beach,0.246,4,11.8,OstermanBeach201407161500
Ohio Street Beach,0.229,3,11.5,OhioStreetBeach201407161500
Calumet Beach,0.159,6,11.7,CalumetBeach201407161600
63rd Street Beach,0.341,5,11.5,63rdStreetBeach201407161600
Montrose Beach,0.287,5,12,MontroseBeach201407161600
Osterman Beach,0.249,4,11.8,OstermanBeach201407161600
Ohio Street Beach,0.218,5,11.5,OhioStreetBeach201407161600
Rainbow Beach,0.338,6,11.4,RainbowBeach201407161400
Calumet Beach,0.15,3,11.7,CalumetBeach201407161700
63rd Street Beach,0.303,4,11.5,63rdStreetBeach201407161700
Montrose Beach,0.268,5,12,MontroseBeach201407161700
Osterman Beach,0.233,6,11.8,OstermanBeach201407161700
Ohio Street Beach,0.222,5,11.5,OhioStreetBeach201407161700
Rainbow Beach,0.296,4,11.4,RainbowBeach201407161700
Calumet Beach,0.144,6,11.7,CalumetBeach201407161800
63rd Street Beach,0.27,4,11.5,63rdStreetBeach201407161800
Montrose Beach,0.26,6,12,MontroseBeach201407161800
Osterman Beach,0.225,3,11.8,OstermanBeach201407161800
Ohio Street Beach,0.192,4,11.5,OhioStreetBeach201407161800
Rainbow Beach,0.287,5,11.4,RainbowBeach201407161800
Calumet Beach,0.137,5,11.7,CalumetBeach201407161900
63rd Street Beach,0.271,5,11.5,63rdStreetBeach201407161900
Montrose Beach,0.25,4,12,MontroseBeach201407161900
Osterman Beach,0.203,4,11.8,OstermanBeach201407161900
Ohio Street Beach,0.182,4,11.5,OhioStreetBeach201407161900
Rainbow Beach,0.264,4,11.4,RainbowBeach201407161900
Calumet Beach,0.137,6,11.7,CalumetBeach201407162000
63rd Street Beach,0.248,4,11.5,63rdStreetBeach201407162000
Montrose Beach,0.233,4,12,MontroseBeach201407162000
Osterman Beach,0.206,4,11.8,OstermanBeach201407162000
Ohio Street Beach,0.197,5,11.5,OhioStreetBeach201407162000
Rainbow Beach,0.266,6,11.4,RainbowBeach201407162000
Calumet Beach,0.134,5,11.7,CalumetBeach201407162100
63rd Street Beach,0.238,4,11.5,63rdStreetBeach201407162100
Montrose Beach,0.233,5,12,MontroseBeach201407162100
Osterman Beach,0.197,3,11.8,OstermanBeach201407162100
Ohio Street Beach,0.184,5,11.5,OhioStreetBeach201407162100
Rainbow Beach,0.249,4,11.4,RainbowBeach201407162100
Calumet Beach,0.124,5,11.7,CalumetBeach201407162200
63rd Street Beach,0.227,4,11.5,63rdStreetBeach201407162200
Montrose Beach,0.221,4,12,MontroseBeach201407162200
Osterman Beach,0.195,4,11.8,OstermanBeach201407162200
Ohio Street Beach,0.184,5,11.5,OhioStreetBeach201407162200
Rainbow Beach,0.226,5,11.4,RainbowBeach201407162200
63rd Street Beach,0.233,4,11.5,63rdStreetBeach201407162300
Calumet Beach,0.078,5,11.7,CalumetBeach201407170900
Montrose Beach,0.221,4,12,MontroseBeach201407162300
Osterman Beach,0.2,5,11.8,OstermanBeach201407162300
Ohio Street Beach,0.161,4,11.5,OhioStreetBeach201407162300
Rainbow Beach,0.226,4,11.4,RainbowBeach201407162300
Osterman Beach,0.242,4,11.3,OstermanBeach201505221400
Calumet Beach,0.108,3,11.4,CalumetBeach201505261800
Montrose Beach,0.124,7,11.4,MontroseBeach201505261800
Osterman Beach,0.15,4,11.1,OstermanBeach201505261800
Montrose Beach,0.193,5,11.9,MontroseBeach201407172400
Osterman Beach,0.185,4,11.8,OstermanBeach201407172400
Ohio Street Beach,0.145,5,11.5,OhioStreetBeach201407172400
Rainbow Beach,0.209,4,11.4,RainbowBeach201407172400
Calumet Beach,0.116,4,11.7,CalumetBeach201407162300
Calumet Beach,0.104,4,11.7,CalumetBeach201407170100
Montrose Beach,0.21,5,12,MontroseBeach201407170100
Osterman Beach,0.181,5,11.8,OstermanBeach201407170100
Ohio Street Beach,0.141,5,11.5,OhioStreetBeach201407170100
Calumet Beach,0.172,3,11.5,CalumetBeach201505221500
63rd Street Beach,0.207,4,11.5,63rdStreetBeach201407172400
Calumet Beach,0.1,4,11.7,CalumetBeach201407170200
63rd Street Beach,0.235,3,11.3,63rdStreetBeach201505221500
Montrose Beach,0.199,4,11.9,MontroseBeach201407170200
Osterman Beach,0.177,4,11.8,OstermanBeach201407170200
Ohio Street Beach,0.145,4,11.5,OhioStreetBeach201407170200
Montrose Beach,0.256,3,11.5,MontroseBeach201505221500
Calumet Beach,0.105,5,11.7,CalumetBeach201407170300
Montrose Beach,0.196,4,11.9,MontroseBeach201407170300
Osterman Beach,0.239,2,11.3,OstermanBeach201505221500
Calumet Beach,0.176,3,11.5,CalumetBeach201505221600
Rainbow Beach,0.214,5,11.4,RainbowBeach201407170100
63rd Street Beach,0.215,3,11.4,63rdStreetBeach201505221600
Rainbow Beach,0.185,3,11.4,RainbowBeach201407170400
Montrose Beach,0.268,2,11.5,MontroseBeach201505221600
Osterman Beach,0.173,4,11.8,OstermanBeach201407170300
Osterman Beach,0.166,4,11.8,OstermanBeach201407170500
Osterman Beach,0.151,4,11.8,OstermanBeach201407170600
Calumet Beach,0.098,4,11.7,CalumetBeach201407170400
63rd Street Beach,0.2,5,11.5,63rdStreetBeach201407170200
Montrose Beach,0.196,4,11.9,MontroseBeach201407170400
Ohio Street Beach,0.143,5,11.5,OhioStreetBeach201407170300
Rainbow Beach,0.186,5,11.4,RainbowBeach201407170500
Calumet Beach,0.068,4,11.7,CalumetBeach201407171100
63rd Street Beach,0.119,5,11.5,63rdStreetBeach201407171100
Montrose Beach,0.115,4,11.9,MontroseBeach201407171100
Osterman Beach,0.147,2,11.8,OstermanBeach201407171100
Ohio Street Beach,0.101,4,11.5,OhioStreetBeach201407171100
Rainbow Beach,0.115,4,11.4,RainbowBeach201407171100
Calumet Beach,0.115,3,11.7,CalumetBeach201407171400
63rd Street Beach,0.137,3,11.5,63rdStreetBeach201407171400
Montrose Beach,0.14,4,11.9,MontroseBeach201407171400
Osterman Beach,0.167,2,11.8,OstermanBeach201407171400
Ohio Street Beach,0.139,2,11.5,OhioStreetBeach201407171400
Rainbow Beach,0.117,4,11.4,RainbowBeach201407171400
Calumet Beach,0.08,5,11.7,CalumetBeach201407170700
63rd Street Beach,0.149,5,11.5,63rdStreetBeach201407170700
Montrose Beach,0.167,5,11.9,MontroseBeach201407170700
Osterman Beach,0.137,4,11.8,OstermanBeach201407170700
Ohio Street Beach,0.11,4,11.5,OhioStreetBeach201407170700
Calumet Beach,0.083,5,11.7,CalumetBeach201407170800
63rd Street Beach,0.141,4,11.5,63rdStreetBeach201407170800
Montrose Beach,0.134,4,11.9,MontroseBeach201407170800
Osterman Beach,0.121,4,11.8,OstermanBeach201407170800
Ohio Street Beach,0.102,4,11.5,OhioStreetBeach201407170800
Rainbow Beach,0.134,4,11.4,RainbowBeach201407170800
Osterman Beach,0.246,3,11.3,OstermanBeach201505221600
63rd Street Beach,0.13,4,11.5,63rdStreetBeach201407170900
Montrose Beach,0.123,4,11.9,MontroseBeach201407170900
Osterman Beach,0.11,4,11.8,OstermanBeach201407170900
Ohio Street Beach,0.1,4,11.5,OhioStreetBeach201407170900
Rainbow Beach,0.119,5,11.4,RainbowBeach201407170900
Calumet Beach,0.074,4,11.7,CalumetBeach201407171000
63rd Street Beach,0.124,5,11.5,63rdStreetBeach201407171000
Montrose Beach,0.127,4,11.9,MontroseBeach201407171000
Osterman Beach,0.124,4,11.8,OstermanBeach201407171000
Ohio Street Beach,0.099,4,11.5,OhioStreetBeach201407171000
Rainbow Beach,0.113,4,11.4,RainbowBeach201407171000
Calumet Beach,0.079,3,11.7,CalumetBeach201407171200
63rd Street Beach,0.108,4,11.5,63rdStreetBeach201407171200
Montrose Beach,0.11,4,11.9,MontroseBeach201407171200
Osterman Beach,0.157,2,11.8,OstermanBeach201407171200
Ohio Street Beach,0.131,3,11.5,OhioStreetBeach201407171200
Rainbow Beach,0.097,4,11.4,RainbowBeach201407171200
Calumet Beach,0.088,3,11.7,CalumetBeach201407171300
63rd Street Beach,0.133,4,11.5,63rdStreetBeach201407171300
Montrose Beach,0.207,2,11.9,MontroseBeach201407171300
Osterman Beach,0.189,2,11.8,OstermanBeach201407171300
Ohio Street Beach,0.126,4,11.5,OhioStreetBeach201407171300
Rainbow Beach,0.127,4,11.4,RainbowBeach201407171300
Calumet Beach,0.12,2,11.7,CalumetBeach201407171500
63rd Street Beach,0.141,4,11.5,63rdStreetBeach201407171500
Montrose Beach,0.184,2,11.9,MontroseBeach201407171500
Osterman Beach,0.189,2,11.8,OstermanBeach201407171500
Ohio Street Beach,0.145,3,11.5,OhioStreetBeach201407171500
Rainbow Beach,0.121,4,11.4,RainbowBeach201407171500
Calumet Beach,0.129,2,11.7,CalumetBeach201407171600
63rd Street Beach,0.185,2,11.5,63rdStreetBeach201407171600
Montrose Beach,0.183,2,11.9,MontroseBeach201407171600
Osterman Beach,0.197,2,11.7,OstermanBeach201407171600
Ohio Street Beach,0.149,3,11.5,OhioStreetBeach201407171600
Rainbow Beach,0.166,4,11.4,RainbowBeach201407171600
Calumet Beach,0.167,2,11.7,CalumetBeach201407171700
63rd Street Beach,0.227,2,11.5,63rdStreetBeach201407171700
Montrose Beach,0.167,2,11.9,MontroseBeach201407171700
Osterman Beach,0.18,2,11.7,OstermanBeach201407171700
Ohio Street Beach,0.177,2,11.5,OhioStreetBeach201407171700
Rainbow Beach,0.164,2,11.4,RainbowBeach201407171700
Calumet Beach,0.175,2,11.7,CalumetBeach201407171800
63rd Street Beach,0.224,3,11.5,63rdStreetBeach201407171800
Montrose Beach,0.201,4,11.9,MontroseBeach201407171800
Osterman Beach,0.193,2,11.8,OstermanBeach201407171800
Ohio Street Beach,0.206,3,11.5,OhioStreetBeach201407171800
Rainbow Beach,0.2,3,11.4,RainbowBeach201407171800
Calumet Beach,0.196,2,11.7,CalumetBeach201407171900
63rd Street Beach,0.246,3,11.5,63rdStreetBeach201407171900
Montrose Beach,0.211,2,11.9,MontroseBeach201407171900
Osterman Beach,0.193,2,11.7,OstermanBeach201407171900
